,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker,Actual,
232,10122,824.939062499998,827.622187499999,101,1,1,0 days 00:13:44.939062,0 days 00:13:47.622187,0,,
233,10122,828.381562500001,832.364062500001,101,1,1,0 days 00:13:48.381563,0 days 00:13:52.364063,0,,
234,10122,833.106562499999,834.7265625,101,1,1,0 days 00:13:53.106562,0 days 00:13:54.726562,0,,
235,10122,851.770312500001,853.002187499998,101,1,1,0 days 00:14:11.770313,0 days 00:14:13.002187,13,,
236,10122,853.002187499998,853.457812500001,101,1,1,0 days 00:14:13.002187,0 days 00:14:13.457813,21,,
237,10122,859.634062499999,864.797812500001,101,1,1,0 days 00:14:19.634062,0 days 00:14:24.797813,21,,
238,10122,865.118437499999,867.497812499998,101,1,1,0 days 00:14:25.118437,0 days 00:14:27.497812,21,,
239,10122,868.071562499999,873.944062500001,101,1,1,0 days 00:14:28.071562,0 days 00:14:33.944063,13,,
240,10122,873.944062500001,878.3315625,101,1,1,0 days 00:14:33.944063,0 days 00:14:38.331562,21,,
241,10122,878.483437499999,881.2171875,101,1,1,0 days 00:14:38.483437,0 days 00:14:41.217188,21,,
242,10122,882.0271875,882.4996875,101,1,1,0 days 00:14:42.027187,0 days 00:14:42.499687,21,,
243,10122,883.782187500001,887.4946875,101,1,1,0 days 00:14:43.782188,0 days 00:14:47.494688,8,,
244,10122,887.4946875,891.932812499999,101,1,1,0 days 00:14:47.494688,0 days 00:14:51.932812,12,,
